gene	Ctrl1-SRR5136882	Ctrl2-SRR5136883	Ctrl3-SRR5137136	ZIKV1-SRR5137139	ZIKV2-SRR5137142	ZIKV3-SRR5137144
Mbd2	1800.818811	1586.222299	1608.089848	3232.834469	3042.553408	3553.015816
Mbd3	6731.129658	6624.332006	6356.058938	5375.394564	5988.462036	5734.551487
Mbd3l1	1.11093079	0	0	4.74858177	0	0
Mbd3l2	22.2186158	18.99125899	28.9016867	27.54177427	18.45036719	4.010175865
Mbd4	547.6888795	593.2507572	571.0973291	655.3042843	614.1336507	669.6993695
Mbd5	5036.960203	5407.987085	5388.430467	3348.699864	3126.897944	3316.41544
Mbd6	1690.836663	1466.848671	1699.419178	1916.527602	1303.825948	1699.312023
Mbip	816.5341308	910.6760861	1041.616788	1298.262256	1290.647114	1332.380931
Mbl2	2.22186158	1.808691333	2.312134936	0	1.757177827	1.002543966
Mblac1	287.7310747	352.6948099	324.8549585	270.6691609	267.9696187	263.6690631
Mblac2	6392.295767	7361.373725	6009.238698	3123.617088	4168.904396	3872.827342
Mbnl1	4235.979103	4112.059745	4594.212117	6522.65192	5975.283202	6334.072779
Mbnl2	3796.05051	3902.251551	3875.138152	7432.480187	5456.915743	6161.635217
Mbnl3	62.21212425	71.44330765	90.17326249	164.3009293	151.1172932	112.2849242
Mboat1	136.6444872	122.9910106	220.8088863	257.3731319	257.4265517	292.7428381
Mboat2	6638.922402	6639.705883	6790.740306	5231.037678	5023.771409	5173.126866
Mboat4	7.776515531	16.278222	13.87280961	29.44120698	35.14355655	16.04070346
Mboat7	10627.16394	10973.33032	10567.61272	7152.313862	8071.59635	7635.374847
Mbp	6313.41968	5536.40417	5226.581022	5610.92422	5251.325937	5269.371087
Mbtd1	5506.883927	5418.839233	5531.782833	5389.640309	5133.595023	5003.696936
Mbtps1	7948.709804	7661.616486	7981.489798	6958.571726	6010.426759	6380.189801
Mbtps2	6232.321733	6786.209881	6579.179959	3508.252212	3907.963488	3607.153191
Mc1r	9.998377111	16.278222	39.30629391	69.32929385	23.72190067	41.10430262
Mc2r	2.22186158	1.808691333	10.40460721	20.89375979	12.30024479	18.04579139
Mc3r	41.10443924	47.93032032	43.93056378	40.83780322	59.74404613	34.08649485
Mc4r	489.9204785	556.1725848	545.6638448	252.6245502	402.3937225	415.053202
Mc5r	119.9805253	74.15634465	107.5142745	311.5069641	72.04429092	145.3688751
Mcam	1075.381005	1018.29322	1154.9114	1629.713264	1678.983414	1548.930428
Mcat	1513.087736	1573.56146	1460.113212	1452.116305	1369.720116	1531.88718
Mcc	1635.290123	1352.901117	1465.893549	1855.745756	1423.31404	1382.508129
Mccc1	754.3220065	755.1286314	882.0794779	1247.927289	895.2821031	939.3836964
Mccc1os	114.4258714	121.1823193	104.0460721	126.3122751	101.916314	138.3510673
Mccc2	1853.032558	1865.66511	1698.26311	1353.345805	1484.815264	1360.452162
Mcee	747.6564218	608.6246335	560.6927219	541.3383218	617.6480063	551.3991814
Mcemp1	23.32954659	11.75649366	10.40460721	326.7024258	124.7596257	239.6080079
Mcf2	419.9318387	472.0684379	435.8374354	317.2052623	472.6808356	362.9209158
Mcf2l	24081.64674	23364.67464	24335.2202	10581.73962	12048.08977	11512.21236
Mcfd2	1811.928119	2023.021256	1875.141433	2682.9487	3429.13253	3332.456144
Mchr1	479.9221013	517.2857212	393.0629391	979.157561	1344.241038	1398.548833
Mcidas	61.10119346	51.54770299	71.676183	138.6585877	70.2871131	77.1958854
Mcl1	10311.65959	10848.53061	9581.487173	13859.21075	12741.29643	14162.93861
Mcm10	215.5205733	224.2777253	269.36372	760.7227996	595.6832835	696.7680566
Mcm2	1357.557426	1318.535982	1314.448711	2022.895834	1983.853767	1801.571507
Mcm3	1042.053081	1063.510504	1122.541511	1779.768447	1852.944019	1744.426501
Mcm3ap	6430.067413	6887.496595	6701.723111	5663.158619	5593.097025	5794.704125
Mcm4	1711.944348	1687.509014	1617.338387	2295.464428	2127.942349	2162.487335
Mcm5	1126.483821	1291.405612	1290.171294	1771.221	1710.612615	1562.966043
Mcm6	3147.266929	2976.201588	2878.607995	4899.586671	5359.392374	5376.643291
Mcm7	2504.038001	2483.3332	2759.533046	3742.832151	3680.40896	3568.053976
Mcm8	438.8176621	323.7557486	430.057098	475.8078934	499.038503	540.3711978
Mcm9	1551.970314	1382.744524	1258.957472	1603.121206	1252.867791	1467.724367
Mcmbp	4534.819485	4793.032032	4425.426267	4986.010859	4523.854317	4815.21867
Mcmdc2	123.3133177	146.503998	195.3754021	111.1168134	176.5963717	125.3179958
Mcoln1	2992.847549	3053.975315	3268.202731	2734.233383	2602.380362	2560.49729
Mcoln2	9.998377111	3.617382666	5.780337339	246.9262521	225.7973508	219.5571286
Mcoln3	23.32954659	15.37387633	31.21382163	77.87674103	33.38637872	37.09412675
Mcph1	1688.614801	1484.031239	1594.217038	978.2078447	1126.350987	1111.821259
Mcpt-ps1	2.22186158	0	0	3.798865416	0	2.005087933
Mcpt1	0	3.617382666	0	32.29035604	0	0
Mcpt2	4.443723161	1.808691333	4.624269871	22.7931925	0	9.022895696
Mcpt4	8.887446321	9.043456664	20.80921442	1.899432708	0	10.02543966
Mcpt8	0	0	0	58.88241395	43.92944569	34.08649485
Mcrip1	5303.583592	5051.674893	5416.176087	3931.825706	4833.996203	5049.813958
Mcrip2	581.0168033	499.1988079	502.8893485	489.1039223	649.2772072	618.5696272
Mcrs1	6435.622067	7073.791803	6834.67087	4052.439683	4728.565534	4859.330604
Mctp1	2230.749027	2533.976557	2254.331562	1136.810476	1863.487086	1797.561332
Mctp2	164.4177569	197.1473553	184.9707948	339.0487384	244.247718	266.676695
Mcts1	3105.051558	3140.792499	3065.890925	2004.851223	2813.241702	2309.861298
Mcts2	835.4199542	843.7545068	901.7326249	520.444562	629.9482511	594.508572
Mcu	4964.749701	4777.658156	5043.922362	3116.019358	3820.983186	3742.496626
Mcub	213.2987117	161.8778743	212.7164141	101.6196499	166.0533047	153.3892268
Mcur1	1193.139669	1267.892624	1052.021396	2183.397898	1874.908742	2087.296538
Mdc1	3523.872466	3441.939606	3719.069044	3597.525549	2683.210542	2750.980643
Mdfi	159.9740338	113.0432083	198.8436045	223.1833432	190.6537943	134.3408915
Mdfic	737.6580447	696.3461631	625.4325001	2172.001302	1196.6381	1503.815949
Mdga1	13998.83889	14235.30513	12561.82911	5965.16842	5270.654893	5527.024886
Mdga2	10661.60279	10348.42746	9656.631559	5146.512923	5977.04038	5706.480256
Mdh1	23946.11318	23720.98683	21350.254	13994.07048	17976.80776	15626.6528
Mdh1b	42.21537003	41.59990065	42.77449631	31.34063968	35.14355655	24.06105519
Mdh2	20768.85112	20327.88189	18688.98668	13388.15144	16749.41905	15751.9708
Mdk	1457.541197	1237.144872	1390.749164	3343.951283	3383.445907	2866.2732
Mdm1	774.3187607	949.5629497	1005.778697	899.3813873	836.4166458	736.8698152
Mdm2	3318.35027	3233.035757	3378.029141	5889.191111	4979.841963	5414.739962
Mdm4	7678.753622	8489.997116	9234.666933	8785.825991	7564.650547	7821.848025
Mdn1	7046.634002	7560.329771	7360.681567	6927.231086	5890.938666	6201.736975
Mdp1	3173.929267	3462.739557	3434.676447	2766.523739	3525.777311	2933.443645
Me1	7006.640494	7403.877971	6902.87885	4081.88089	4669.700076	4358.058621
Me2	1990.787976	1734.534988	1873.985365	1518.59645	1526.108943	1772.497732
Me3	1964.125637	1856.621653	1638.147602	1325.80403	1746.63476	1468.726911
Mea1	4951.418532	4504.545764	4203.461313	2971.662472	4864.746815	3936.990156
Meaf6	11547.01463	11799.90226	11944.48908	6874.046971	7121.841735	7088.988385
Mecom	382.1601918	336.4165879	420.8085583	707.5386838	391.8506555	442.1218891
Mecp2	22461.90965	23464.15266	22374.52977	13970.32757	13068.1315	13087.20894
Mecr	1167.58826	938.7108017	887.8598153	1445.468291	2059.412414	1835.658002
Med1	7086.62751	7345.095503	7365.305837	6264.329071	5261.869004	5794.704125
Med10	0	0	0	0	4.392944569	3.007631899
Med11	989.839334	1229.005761	982.6573476	830.0520934	943.6044933	894.2692179
Med12	2491.817762	2524.028755	3016.180023	2925.12637	2266.759397	2611.627032
Med12l	2995.06941	2825.175862	3026.584631	2766.523739	2022.511679	2317.88165
Med13	12484.64022	12638.23069	12991.8862	12715.75226	10700.33438	11955.3368
Med13l	8939.660068	9392.534091	9988.422922	8128.622274	6243.252821	7407.797367
Med14	6905.545792	7330.625972	7223.109539	4317.410546	4396.458924	4668.847251
Med15	3592.750175	3613.765283	4067.045352	4691.598789	3839.433553	4668.847251
Med16	3760.500725	3951.990562	3843.92433	2666.803522	2663.002997	2767.021347
Med17	2236.303681	2406.463818	1973.407168	2722.836787	2812.363113	3039.713306
Med18	292.1747978	279.4428109	228.9013586	283.0154735	281.1484524	295.75047
Med19	3133.935759	3490.774272	3150.28385	2920.377789	3093.511565	3165.031301
Med20	1246.464347	1239.857909	1269.36208	1201.391188	1183.459267	1333.383475
Med21	965.3988566	998.3976157	930.6343116	1095.972673	1392.563428	1230.121447
Med22	3243.917907	3111.853438	3079.763734	4086.629471	4450.931437	4285.875456
Med23	3562.755044	3592.965333	3380.341276	3289.81745	3593.428657	3549.005641
Med24	4581.478579	4773.136427	5515.597889	4285.120189	3815.711652	4171.585444
Med25	6818.89319	7263.704393	6839.29514	7443.876783	6680.7901	7400.779559
Med26	834.3090234	887.1630987	841.6171166	1531.892479	1461.971952	1573.994027
Med27	923.1834866	1142.188577	863.5823984	1421.725382	1630.661024	1575.999115
Med28	3530.538051	3535.08721	3263.578462	3168.253757	4095.102927	3837.738303
Med29	752.1001449	761.4590511	727.1664372	689.494073	916.368237	798.0249971
Med30	1795.264157	1656.761261	1739.881539	1361.893252	1763.32795	1772.497732
Med31	724.3268752	737.9460638	645.085647	614.4664811	853.1098352	806.0453489
Med4	2671.78855	2404.655127	2431.209885	2320.157053	2670.031709	2748.975555
Med6	832.0871618	813.9110998	872.8309382	943.0683396	1118.443687	1128.864506
Med7	679.8896436	751.5112488	682.079806	1317.256583	1379.384595	1356.441986
Med8	1981.90053	1726.395877	1819.650194	2513.899189	2606.773307	2834.191793
Med9	2234.081819	2221.977302	2006.933124	1863.343487	2150.785661	2277.779891
Med9os	37.77164687	23.51298733	31.21382163	33.24007239	36.90073438	33.08395089
Medag	125.5351793	92.24325797	83.23685768	62.68127937	67.65134636	78.19842937
Mef2a	15665.23507	16842.53369	15216.16001	12011.06273	13286.02155	13676.70479
Mef2b	49.99188556	30.74775266	46.24269871	272.5685936	208.2255725	276.7021347
Mef2c	77709.60877	90795.40056	85300.43811	15535.46012	21825.90579	27429.60292
Mef2d	11412.59201	12365.1183	11894.77818	8508.508816	8513.526574	8840.432694
Mefv	4.443723161	3.617382666	0	171.8986601	46.56521243	96.24422076
Meg3	5835.719441	7081.026568	13204.60262	11093.63673	6019.212648	8157.700253
Megf10	1506.422151	1592.552719	1498.263438	2363.844005	1655.261513	1924.884415
Megf11	2665.122966	2609.941593	2567.625846	1648.707591	1699.190959	1579.006747
Megf6	1709.722486	1367.370648	1998.840652	1392.284175	817.0876897	1072.722044
Megf8	16397.33846	16977.2812	18082.05126	9196.103456	9015.200844	9179.292555
Megf9	16212.92395	16979.08989	16517.89198	7877.897157	7907.300223	8038.397521
Mei1	26.66233896	18.08691333	13.87280961	18.04461073	11.42165588	29.07377502
Mei4	173.3052033	171.8256766	153.7569732	154.8037657	205.5898058	162.4121225
Meig1	194.4128883	228.7994536	193.0632671	178.5466746	236.3404178	201.5113372
Meikin	0	0	0	14.24574531	5.271533482	6.015263798
Meiob	12.22023869	18.99125899	19.65314695	34.18978875	32.50778981	35.08903882
Meioc	44.43723161	67.82592498	94.79753236	188.0438381	112.459381	187.4757217
Meis1	1290.901578	860.0327288	897.108355	1435.021411	1135.136877	1175.984072
Meis2	19607.92845	17907.85289	19668.17583	10804.92296	14096.08053	10382.34531
Meis3	2808.433038	2520.411372	2833.521364	2815.90899	3236.721558	3099.865944
Melk	325.5027215	267.6863173	277.4561923	400.7803014	398.8793668	360.9158279
Meltf	48.88095477	40.69555499	68.2079806	27.54177427	29.87202307	25.06359916
Memo1	2580.692226	2620.793741	2781.498328	2617.418272	2654.217108	2777.046787
Men1	1706.389694	1622.396126	1743.349741	1282.117078	1280.982636	1246.16215
Meox1	142.1991411	148.3126893	112.1385444	81.67560645	125.6382147	81.20606127
Meox2	8.887446321	7.234765331	2.312134936	5.698298124	5.271533482	4.010175865
Mep1a	8.887446321	18.99125899	3.468202403	1.899432708	9.664478051	3.007631899
Mep1b	8.887446321	3.617382666	2.312134936	2.849149062	5.271533482	7.017807764
Mepce	3102.829697	3075.679611	2599.995735	3943.222302	4016.029925	4495.407145
Mepe	0	0	0	1.899432708	0	1.002543966
Mertk	624.3431041	504.6248819	697.1086831	2560.435291	1659.654458	2333.922353
Mesd	3501.653851	3330.705089	3391.901951	3211.940709	3466.911853	3305.387457
Mesp1	19.99675422	16.278222	23.12134936	40.83780322	45.68662351	52.13228625
Mesp2	107.7602866	95.86064064	85.54899262	85.47447186	94.88760268	130.3307156
Mest	6306.754096	5224.404915	6042.764654	9009.009335	6008.669581	7919.094789
Met	6287.868272	7085.548296	6781.491766	1669.60135	2431.934113	3071.794713
Metap1	4554.81624	5010.074992	4976.870449	4490.258922	5060.672143	4716.969361
Metap1d	515.4718866	499.1988079	712.1375602	476.7576097	608.8621172	501.2719831
Metap2	13091.20843	12063.06684	12366.4537	13633.17826	15414.84249	15195.5589
Methig1	2.22186158	0.904345666	1.156067468	8.547447186	1.757177827	9.022895696
Metrn	187.7473035	206.1908119	130.6356239	142.4574531	157.2674156	112.2849242
Metrnl	432.1520774	408.7642412	308.6700139	774.9685449	644.0056737	650.6510341
Mettl1	699.8863978	726.1895701	691.3283457	680.9466259	767.8867106	602.5289237
Mettl11b	61.10119346	41.59990065	60.11550833	22.7931925	51.83674591	27.06868709
Mettl13	1617.51523	1685.700322	1670.517491	2082.727964	1933.774199	2040.176971
Mettl14	2189.644587	1896.412862	2023.118069	2493.005429	2547.029261	2662.756774
Mettl15	273.2889744	273.1123913	291.3290019	283.9651899	410.3010227	326.829333
Mettl16	3285.022347	3144.409882	2901.729344	3810.262012	4165.39004	4050.277624
Mettl17	1342.004395	1455.092177	1743.349741	1979.208882	2272.030931	2236.675589
Mettl18	215.5205733	281.2515023	271.6758549	482.4559079	516.6102813	491.2465435
Mettl2	1545.304729	1574.465805	1633.523332	1885.186963	2090.163026	2099.327065
Mettl21a	704.330121	575.1638438	580.3458688	707.5386838	660.6988631	655.6637539
Mettl21c	128.8679717	144.6953066	147.9766359	146.2563185	150.2387042	140.3561553
Mettl21e	4.443723161	9.94780233	4.624269871	7.597730832	7.02871131	6.015263798
Mettl22	1960.792845	2035.682095	1841.615476	1551.836523	2527.700305	2355.978321
Mettl23	850.9729853	851.8936178	923.6979068	717.0358473	1044.642218	729.8520074
Mettl24	34.43885449	41.59990065	38.15022644	32.29035604	42.17226786	47.11956641
Mettl25	462.1472087	448.5554505	475.1437293	538.4891727	434.9015123	462.1727684
Mettl26	945.4021024	1058.988775	828.9003744	540.3886055	835.5380569	813.0631566
Mettl27	341.0557526	315.6166376	331.7913633	401.7300178	281.1484524	319.8115252
Mettl3	872.0806703	1017.388875	1018.495439	921.2248634	997.1984171	1069.714412
Mettl4	950.9567564	903.4413207	867.0506009	581.2264087	653.6701518	588.4933082
Mettl5	611.0119346	573.3551525	618.4960953	553.6846344	661.577452	601.5263798
Mettl6	1720.831794	1809.595678	1645.084007	2247.028894	2305.41731	2341.942705
Mettl7a1	556.5763259	557.9812762	375.721927	683.7957749	761.7365882	803.037717
Mettl7a2	0	0	0	1.899432708	0	0
Mettl7a3	4.443723161	1.808691333	0	4.74858177	5.271533482	2.005087933
Mettl7b	0	0	0	0	0	2.005087933
Mettl8	778.7624839	902.5369751	982.6573476	617.3156301	658.0630964	568.4424289
Mettl9	7125.510088	7476.225624	6861.260421	6639.467031	7430.226443	6972.693285
Mex3a	14091.04614	15213.80715	14221.94199	8709.848683	8544.277186	8945.699811
Mex3b	6111.230277	6568.262575	5980.337011	2912.780058	3441.432775	3084.827784
Mex3c	5845.717818	6050.976854	4526.004136	5843.604726	5647.569537	5636.302178
Mex3d	6312.30875	6727.427412	5721.377898	3151.158863	3451.097253	3466.797035
Mfap1a	2418.49633	2392.898633	2080.921442	2039.990728	2019.875913	2107.347417
Mfap1b	1628.624538	1590.744027	1277.454552	1303.960554	1271.318158	1483.76507
Mfap2	1322.00764	1159.371144	1443.928267	1090.274374	1000.712773	974.4727352
Mfap3	5501.329273	5668.438637	5018.488878	5347.85279	5198.610602	5257.340559
Mfap3l	4564.814617	4571.467344	3915.600513	3318.308941	2600.623185	2860.257936
Mfap4	752.1001449	652.0332255	952.5995935	577.4275433	434.0229234	370.9412675
Mfap5	59.99026267	30.74775266	68.2079806	89.27333728	10.54306696	28.07123106
Mff	14284.3481	14262.4355	14209.22525	10185.7079	12341.53847	11957.34189
Mfge8	11093.75487	10834.06108	9880.908647	6926.28137	8390.524126	5814.755004
Mfhas1	5118.05815	5576.195379	5443.921706	3910.931946	3668.987304	3948.018139
Mfn1	4819.217768	5207.222347	5438.141369	5640.365427	4870.896938	5084.902997
Mfn2	13921.07373	14617.84335	13930.61299	9870.402068	10713.51321	10173.81617
Mfng	445.4832469	445.8424135	361.8491174	658.1534334	781.0655443	650.6510341
Mfrp	97.76190953	122.086665	93.64146489	340.9481711	203.832628	147.373963
Mfsd1	2475.1538	2294.324956	2386.123254	3480.710438	3221.785547	3740.491538
Mfsd10	1090.934036	1087.023491	1430.055458	1173.849414	1099.99332	1251.17487
Mfsd11	2134.098048	2157.76876	2164.1583	2597.474228	2501.342637	2619.647384
Mfsd12	1849.699766	1851.195579	1917.915929	2015.298103	2175.38615	2454.227629
Mfsd13a	796.5373765	870.8848767	906.3568948	510.9473985	573.7185607	572.4526047
Mfsd13b	13.33116948	7.234765331	13.87280961	8.547447186	15.81460045	18.04579139
Mfsd14a	2552.918956	2584.619915	2151.441558	2466.413371	2507.49276	2528.415883
Mfsd14b	3431.665211	3490.774272	3057.798452	3963.166345	4066.109493	4035.239464
Mfsd2a	2210.752272	2261.768512	2233.522348	1332.452045	1452.307474	1537.902444
Mfsd2b	78.8760861	123.8953563	134.1038263	441.6181046	236.3404178	337.8573166
Mfsd3	403.2678768	538.9900172	430.057098	427.3723593	509.5815699	418.0608339
Mfsd4a	1593.074753	1613.352669	1490.170966	1711.38887	1388.170484	1507.826125
Mfsd4b1	13.33116948	17.18256766	16.18494455	36.08922145	28.11484524	50.12719831
Mfsd4b2	1.11093079	0.904345666	6.936404807	1.899432708	5.271533482	8.02035173
Mfsd4b3	2.22186158	2.713036999	2.312134936	34.18978875	14.05742262	19.04833536
Mfsd4b5	6.665584741	9.043456664	3.468202403	23.74290885	11.42165588	15.03815949
Mfsd5	1894.136997	1981.421355	1922.540199	1789.265611	1920.595365	1936.914943
Mfsd6	7013.306078	7492.503846	7353.745163	3183.449219	3843.826497	3415.667293
Mfsd6l	8.887446321	21.70429599	24.27741682	24.69262521	6.150122396	15.03815949
Mfsd7a	17.77489264	7.234765331	13.87280961	170.9489437	75.55864658	91.23150093
Mfsd8	477.7002398	515.4770299	458.9587847	331.4510076	345.2854431	314.7988054
Mfsd9	304.3950365	307.4775266	260.1151803	188.0438381	254.790785	224.5698484
Mga	9461.79754	9589.681447	8601.14196	10609.28139	8307.936768	9168.264571
Mgam	72.21050136	31.65209832	23.12134936	56.03326489	54.47251265	39.09921468
Mgarp	13.33116948	7.234765331	9.248539742	129.1614242	55.35110156	75.19079747
Mgat1	4032.678768	4036.999055	4033.519395	4417.130763	3850.855209	4051.280168
Mgat2	4099.334616	4058.703351	3892.479164	4908.134118	5470.094577	5363.610219
Mgat3	15737.44557	16070.22249	14668.18403	7438.178485	7969.680036	7662.443534
Mgat4a	4047.120869	4706.214848	4119.068388	3837.803787	3841.190731	3926.964716
Mgat4b	11836.96757	13452.14179	12493.62112	6653.712776	7449.555399	7307.54297
Mgat4c	2027.448692	1777.039234	1768.783226	1039.939408	1119.322276	1063.699148
Mgat4d	4.443723161	0	0	5.698298124	0	2.005087933
Mgat4e	3.33279237	2.713036999	0	9.49716354	9.664478051	8.02035173
Mgat5	12170.24681	14130.40104	13966.45108	7602.479414	7761.454464	7589.257825
Mgat5b	12236.90265	13132.90777	13108.64902	6608.126391	7482.941778	7153.151199
Mgea5	27835.48188	28614.40123	29832.32101	26009.88179	25371.01206	25852.60126
Mgl2	19.99675422	25.32167866	43.93056378	15.19546166	14.05742262	23.05851122
Mgll	5935.703212	5918.942387	5501.725079	4991.709157	4835.753381	5091.920805
Mgme1	371.0508839	422.3294262	327.1670934	416.9254794	518.3674591	491.2465435
Mgmt	47.77002398	70.53896198	55.49123845	163.3512129	146.7243486	189.4808096
Mgp	406.6006692	215.2342686	426.5888956	755.9742178	237.2190067	435.1040814
Mgrn1	13007.88862	13482.88954	13382.63701	10106.88144	10339.23434	10388.36058
Mgst1	853.1948468	633.9463121	648.5538494	1937.421362	1295.918648	1998.070125
Mgst2	16.66396185	5.426073998	15.02887708	38.93837052	22.84331176	28.07123106
Mgst3	6065.682114	5999.429151	5128.315287	2104.571441	4472.89616	3263.28061
Mhrt	65.54491662	94.05194931	62.42764326	39.88808687	84.34453572	51.12974228
Mia	1.11093079	0.904345666	1.156067468	5.698298124	1.757177827	4.010175865
Mia2	2326.289075	2396.516016	2408.088535	3229.98532	2839.599369	2900.359694
Mia3	8619.712001	8817.370247	9035.823328	9708.000571	9400.022788	10254.01969
Miat	8697.477156	11640.73742	18498.23555	9120.126148	5418.257831	6528.566308
Mib1	15947.41149	14983.199	15624.25183	12921.84071	11431.32036	12702.23205
Mib2	5458.002972	5927.985843	6314.440509	5528.298897	6056.113382	6035.314677
Mical1	2038.558	2130.63839	2424.27348	1852.896607	1953.103155	1909.846256
Mical2	4482.605738	4906.979586	5716.753628	2983.059068	2792.155568	3176.059285
Mical3	12512.41349	12924.90826	12961.82845	7394.491533	6614.895931	7155.156287
Micalcl	4482.605738	4906.979586	5716.753628	2983.059068	2792.155568	3176.059285
Micall1	5378.015955	5502.94338	5501.725079	3407.582278	3184.884812	3317.417984
Micall2	899.85394	932.3803821	1084.391285	1278.318213	1078.028597	1186.009512
Micu1	5246.926122	5291.326494	5263.575181	3694.396617	4348.136534	4175.595619
Micu2	3899.367073	4028.859944	3218.49183	3965.065778	4862.111048	4345.02555
Micu3	5613.533283	6068.159422	5389.586535	5075.284196	5971.768846	5859.869483
Mid1	547.6888795	345.4600446	375.721927	582.176125	337.3781429	609.5467315
Mid1ip1	3907.143589	3791.017034	3716.756909	4166.405645	3901.813366	4611.702245
Mid2	3577.197144	3684.304245	3337.56678	2941.271548	2649.824164	2829.179073
Midn	12056.93187	11992.52788	11591.8885	9403.141621	8381.738237	9467.022673
Mief1	3311.684685	3365.97457	2910.977884	3424.677173	2765.7979	3012.644619
Mief2	1534.195421	1694.743779	1972.2511	1062.7326	1090.328842	1212.075655
Mien1	2178.53528	2234.638142	1965.314695	1209.938635	2177.143328	1472.737086
Mier1	4159.324878	4235.955101	3737.566123	5581.483013	4551.969162	5085.905541
Mier2	2454.046115	2560.202582	2616.18068	1954.516257	2062.04818	2081.281274
Mier3	3158.376236	3237.557486	2921.382491	3833.055205	3490.633754	3987.117354
Mif	18783.6178	21125.51477	17897.08047	12122.17954	20077.51386	16587.08992
Mif4gd	491.0314093	409.6685869	452.0223799	763.5719487	615.0122396	727.8469195
Miga1	5946.81252	6766.314276	5610.395421	4981.262277	5457.794332	5106.958964
Miga2	2829.540723	3306.287756	3234.676775	2227.08485	2248.30903	2016.115916
Miip	477.7002398	506.4335732	590.750476	771.1696795	771.4010662	923.3429929
Mill2	49.99188556	91.33891231	42.77449631	612.5670484	396.2436001	248.6309036
Milr1	11.1093079	23.51298733	33.52595657	512.8468312	534.1820595	641.6281384
Minar1	2885.087262	2945.453835	2676.296188	1196.642606	1228.267301	1169.968809
Minar2	4944.752947	4766.806008	5076.292251	3808.36258	4084.55986	2911.387678
Mindy1	2257.411366	2384.759522	2596.527533	2382.838332	2266.759397	2625.662648
Mindy2	8681.924125	8483.666697	7707.501808	6844.605764	6736.141201	6588.718946
Mindy3	3736.060247	4092.16414	3990.744899	3410.431427	4177.690285	4294.898351
Mindy4	674.3349896	635.7550035	617.3400278	549.885769	629.9482511	661.6790177
Mindy4b-ps	15.55303106	9.94780233	6.936404807	4.74858177	13.17883371	19.04833536
Mink1	5309.138246	5540.021552	5292.476868	4787.520141	3943.107045	4556.562327
Minos1	5837.941302	5834.83824	5597.678679	5086.680792	6508.586673	5951.100984
Minpp1	3776.053756	4017.10345	3650.861063	2552.83756	3152.377022	3128.939719
Mios	3282.800485	3467.261285	3268.202731	2834.903317	2763.162134	2778.049331
Miox	0	0	0	7.597730832	0	0
Mip	7.776515531	4.521728332	4.624269871	4.74858177	3.514355655	11.02798363
Mipep	2589.579672	2332.307474	2334.100217	1598.372624	2077.862781	1899.820816
Mipol1	237.7391891	247.7907126	273.9879899	419.7746285	368.1287548	410.0404822
Mir101b	0	0	0	0	0.878588914	0
Mir103-1	2.22186158	0	0	0.949716354	0	0
Mir103-2	4.443723161	2.713036999	3.468202403	1.899432708	2.635766741	1.002543966
Mir106b	7.776515531	5.426073998	9.248539742	11.39659625	8.785889137	12.0305276
Mir10b	0	0	0	0.949716354	0	0
Mir1190	0	0	0	0	0	1.002543966
Mir1191b	0	1.808691333	3.468202403	0.949716354	0	2.005087933
Mir1192	0	0	3.468202403	0	0	2.005087933
Mir1193	0	0.904345666	1.156067468	0	0.878588914	0
Mir1197	3.33279237	0.904345666	4.624269871	0	0	0
Mir1198	3.33279237	2.713036999	2.312134936	4.74858177	4.392944569	4.010175865
Mir124-2hg	5573.539774	5861.96861	6564.151082	2851.048495	3430.889708	3206.135604
Mir124a-1hg	2146.318287	2798.949838	2968.781257	2138.761229	1668.440347	1692.294215
Mir124a-2	4.443723161	7.234765331	0	3.798865416	1.757177827	3.007631899
Mir124a-3	2.22186158	0	2.312134936	1.899432708	0.878588914	1.002543966
Mir1251	0	0.904345666	0	0	0.878588914	1.002543966
Mir1258	1.11093079	0.904345666	2.312134936	3.798865416	1.757177827	3.007631899
Mir1264	1.11093079	0	0	0	0	0
Mir128-1	2.22186158	1.808691333	2.312134936	0.949716354	0.878588914	2.005087933
Mir128-2	0	0	0	0.949716354	0	0
Mir1291	3.33279237	3.617382666	1.156067468	3.798865416	3.514355655	5.012719831
Mir130a	0	3.617382666	2.312134936	0	0.878588914	2.005087933
Mir130b	1.11093079	0.904345666	0	2.849149062	0	0
Mir132	2.22186158	4.521728332	5.780337339	7.597730832	6.150122396	5.012719831
Mir133a-1	1.11093079	0.904345666	0	0.949716354	0	1.002543966
Mir135a-2	1.11093079	0.904345666	1.156067468	1.899432708	0	0
Mir135b	0	1.808691333	1.156067468	1.899432708	0	2.005087933
Mir142b	0	0	0	1.899432708	2.635766741	6.015263798
Mir144	0	0	1.156067468	2.849149062	1.757177827	2.005087933
Mir145a	0	0	1.156067468	0.949716354	0	0
Mir146	0	0	0	0	0.878588914	0
Mir146b	0	0	0	0	1.757177827	0
Mir149	12.22023869	12.66083933	18.49707948	17.09489437	5.271533482	11.02798363
Mir150	1.11093079	0	0	4.74858177	0	0
Mir151	0	0.904345666	0	0	0	4.010175865
Mir153	0	0.904345666	1.156067468	1.899432708	0.878588914	0
Mir154	1.11093079	0.904345666	2.312134936	2.849149062	0.878588914	0
Mir155hg	7.776515531	3.617382666	13.87280961	44.63666864	31.62920089	65.16535781
Mir15a	0	0.904345666	0	2.849149062	1.757177827	0
Mir181a-2	0	0	2.312134936	1.899432708	0	0
